witness_id,archive_filename,entry_path,source_filename,physical_pdf_page,printed_page,crop_region,crop_bbox_parent_pixels,nominal_dpi,width_pixels,height_pixels,png_x_pixels_per_meter,png_y_pixels_per_meter,rotation_degrees,bytes,sha256,parent_scan_sha256,linked_tex_unit,qa_disposition,public_disposition,notes
EGA4-IV4-P087-BOTTOM_1800DPI,86 EGA IV - Source Image Witnesses Printed 087-105 (600-1800dpi) 20260731.zip,EGA4_Source_Image_Witnesses_Printed087_105_20260731/images/authority_physical086_printed087_bottom_1800dpi.png,authority_physical086_printed087_bottom_1800dpi.png,86,87,bottom_band,not_preserved_by_producer_command,1800,14775,7873,70866,70866,0,2089696,43E88450D070B39F1B3F86BF8DC97043F1896266E295F087674D665DC68F1EA8,B4277FB99C6EDF8FEEC5B01F54368E4B8521BCD52871316C0EDF6FF4AE69389E,source/source_aligned/ega4-17.tex,source_alignment_ledger_complete_checkpoint_printed105_r29,public_scan_derived_source_witness,Publicly available scan-derived witness; underlying-source rights and attribution remain unaffected.
EGA4-IV4-P087-FULL_600DPI,86 EGA IV - Source Image Witnesses Printed 087-105 (600-1800dpi) 20260731.zip,EGA4_Source_Image_Witnesses_Printed087_105_20260731/images/authority_physical086_printed087_full_600dpi.png,authority_physical086_printed087_full_600dpi.png,86,87,full_page,not_preserved_by_producer_command,600,4959,7009,23622,23622,0,2103769,B302B45CD48D8147ADBAEADD4918F61BDCA89887D52972112B98A874A2E9184F,B4277FB99C6EDF8FEEC5B01F54368E4B8521BCD52871316C0EDF6FF4AE69389E,source/source_aligned/ega4-17.tex,source_alignment_ledger_complete_checkpoint_printed105_r29,public_scan_derived_source_witness,Publicly available scan-derived witness; underlying-source rights and attribution remain unaffected.
EGA4-IV4-P087-MIDDLE_1800DPI,86 EGA IV - Source Image Witnesses Printed 087-105 (600-1800dpi) 20260731.zip,EGA4_Source_Image_Witnesses_Printed087_105_20260731/images/authority_physical086_printed087_middle_1800dpi.png,authority_physical086_printed087_middle_1800dpi.png,86,87,middle_band,not_preserved_by_producer_command,1800,14775,8000,70866,70866,0,5241725,CAEFAAB9FE8C65A62576263FE152D63330FCB978E16611ED4CCCE26B5A8EB430,B4277FB99C6EDF8FEEC5B01F54368E4B8521BCD52871316C0EDF6FF4AE69389E,source/source_aligned/ega4-17.tex,source_alignment_ledger_complete_checkpoint_printed105_r29,public_scan_derived_source_witness,Publicly available scan-derived witness; underlying-source rights and attribution remain unaffected.
EGA4-IV4-P087-TOP_1800DPI,86 EGA IV - Source Image Witnesses Printed 087-105 (600-1800dpi) 20260731.zip,EGA4_Source_Image_Witnesses_Printed087_105_20260731/images/authority_physical086_printed087_top_1800dpi.png,authority_physical086_printed087_top_1800dpi.png,86,87,top_band_or_detail,not_preserved_by_producer_command,1800,14775,7900,70866,70866,0,4441607,F536CA44C0A432A5DD367FCAD0FFAD07E220F4932B26A3C6BE82E626A1C0F15E,B4277FB99C6EDF8FEEC5B01F54368E4B8521BCD52871316C0EDF6FF4AE69389E,source/source_aligned/ega4-17.tex,source_alignment_ledger_complete_checkpoint_printed105_r29,public_scan_derived_source_witness,Publicly available scan-derived witness; underlying-source rights and attribution remain unaffected.
EGA4-IV4-P088-BOTTOM_1800DPI,86 EGA IV - Source Image Witnesses Printed 087-105 (600-1800dpi) 20260731.zip,EGA4_Source_Image_Witnesses_Printed087_105_20260731/images/authority_physical087_printed088_bottom_1800dpi.png,authority_physical087_printed088_bottom_1800dpi.png,87,88,bottom_band,not_preserved_by_producer_command,1800,15075,8173,70866,70866,0,2458602,D240A012246F8B2F5BF4950B0EB7C75C02C207952D514769E79695468622FA95,B4277FB99C6EDF8FEEC5B01F54368E4B8521BCD52871316C0EDF6FF4AE69389E,source/source_aligned/ega4-17.tex,source_alignment_ledger_complete_checkpoint_printed105_r29,public_scan_derived_source_witness,Publicly available scan-derived witness; underlying-source rights and attribution remain unaffected.
EGA4-IV4-P088-FULL_600DPI,86 EGA IV - Source Image Witnesses Printed 087-105 (600-1800dpi) 20260731.zip,EGA4_Source_Image_Witnesses_Printed087_105_20260731/images/authority_physical087_printed088_full_600dpi.png,authority_physical087_printed088_full_600dpi.png,87,88,full_page,not_preserved_by_producer_command,600,5092,7109,23622,23622,0,1869918,7385EECD9F8FFBCD7EAE8818F4D90BB1F655D0339FAB28B486E1B9F257693393,B4277FB99C6EDF8FEEC5B01F54368E4B8521BCD52871316C0EDF6FF4AE69389E,source/source_aligned/ega4-17.tex,source_alignment_ledger_complete_checkpoint_printed105_r29,public_scan_derived_source_witness,Publicly available scan-derived witness; underlying-source rights and attribution remain unaffected.
EGA4-IV4-P088-MIDDLE_1800DPI,86 EGA IV - Source Image Witnesses Printed 087-105 (600-1800dpi) 20260731.zip,EGA4_Source_Image_Witnesses_Printed087_105_20260731/images/authority_physical087_printed088_middle_1800dpi.png,authority_physical087_printed088_middle_1800dpi.png,87,88,middle_band,not_preserved_by_producer_command,1800,15075,8000,70866,70866,0,5265376,D30F9851060DC4193EB0795D1E39213BF81AC779B43DDD38AE363EBF5EEF8898,B4277FB99C6EDF8FEEC5B01F54368E4B8521BCD52871316C0EDF6FF4AE69389E,source/source_aligned/ega4-17.tex,source_alignment_ledger_complete_checkpoint_printed105_r29,public_scan_derived_source_witness,Publicly available scan-derived witness; underlying-source rights and attribution remain unaffected.
EGA4-IV4-P088-TOP_1800DPI,86 EGA IV - Source Image Witnesses Printed 087-105 (600-1800dpi) 20260731.zip,EGA4_Source_Image_Witnesses_Printed087_105_20260731/images/authority_physical087_printed088_top_1800dpi.png,authority_physical087_printed088_top_1800dpi.png,87,88,top_band_or_detail,not_preserved_by_producer_command,1800,15075,7900,70866,70866,0,2940288,2B17D76362D6B0A09B914D737F95FCBAC4EA1AEDB73FC9F8BC817933BA1911DE,B4277FB99C6EDF8FEEC5B01F54368E4B8521BCD52871316C0EDF6FF4AE69389E,source/source_aligned/ega4-17.tex,source_alignment_ledger_complete_checkpoint_printed105_r29,public_scan_derived_source_witness,Publicly available scan-derived witness; underlying-source rights and attribution remain unaffected.
EGA4-IV4-P089-BOTTOM_1800DPI,86 EGA IV - Source Image Witnesses Printed 087-105 (600-1800dpi) 20260731.zip,EGA4_Source_Image_Witnesses_Printed087_105_20260731/images/authority_physical088_printed089_bottom_1800dpi.png,authority_physical088_printed089_bottom_1800dpi.png,88,89,bottom_band,not_preserved_by_producer_command,1800,14775,7873,70866,70866,0,1416562,19988962273FA56B45B08DF42F38E49F1471900C4E67427C5D57B920481A6E1C,B4277FB99C6EDF8FEEC5B01F54368E4B8521BCD52871316C0EDF6FF4AE69389E,source/source_aligned/ega4-17.tex,source_alignment_ledger_complete_checkpoint_printed105_r29,public_scan_derived_source_witness,Publicly available scan-derived witness; underlying-source rights and attribution remain unaffected.
EGA4-IV4-P089-FULL_600DPI,86 EGA IV - Source Image Witnesses Printed 087-105 (600-1800dpi) 20260731.zip,EGA4_Source_Image_Witnesses_Printed087_105_20260731/images/authority_physical088_printed089_full_600dpi.png,authority_physical088_printed089_full_600dpi.png,88,89,full_page,not_preserved_by_producer_command,600,4959,7009,23622,23622,0,1313588,307BB408C7164B6533786DEBA9F135EA6EC86D0B9932CADEB0DDBA76F9B6CEC1,B4277FB99C6EDF8FEEC5B01F54368E4B8521BCD52871316C0EDF6FF4AE69389E,source/source_aligned/ega4-17.tex,source_alignment_ledger_complete_checkpoint_printed105_r29,public_scan_derived_source_witness,Publicly available scan-derived witness; underlying-source rights and attribution remain unaffected.
