witness_id,archive_filename,entry_path,source_filename,physical_pdf_page,printed_page,crop_region,crop_bbox_parent_pixels,nominal_dpi,width_pixels,height_pixels,png_x_pixels_per_meter,png_y_pixels_per_meter,rotation_degrees,bytes,sha256,parent_scan_sha256,linked_tex_unit,qa_disposition,public_disposition,notes
EGA4-IV4-P156-BOTTOM_1800DPI,89c EGA IV - Source Image Witnesses Printed 156-184 (600-1800dpi) 20260731.zip,EGA4_Source_Image_Witnesses_Printed156_184_20260731/images/authority_physical155_printed156_bottom_1800dpi.png,authority_physical155_printed156_bottom_1800dpi.png,155,156,bottom_band,not_preserved_by_producer_command,1800,15050,8073,70866,70866,0,2013533,2170B76702235E019B02C1394168D36E888E724D38B958CF7284A6F4135D3F56,B4277FB99C6EDF8FEEC5B01F54368E4B8521BCD52871316C0EDF6FF4AE69389E,source/source_aligned/ega4-18.tex,source_alignment_ledger_complete_complete_sections16_18_source_aligned_r42,public_scan_derived_source_witness,Publicly available scan-derived witness; underlying-source rights and attribution remain unaffected.
EGA4-IV4-P156-FULL_600DPI,89c EGA IV - Source Image Witnesses Printed 156-184 (600-1800dpi) 20260731.zip,EGA4_Source_Image_Witnesses_Printed156_184_20260731/images/authority_physical155_printed156_full_600dpi.png,authority_physical155_printed156_full_600dpi.png,155,156,full_page,not_preserved_by_producer_command,600,5050,7075,23622,23622,0,1930914,272325F6999395CEA16E2ACE347DCEAB3C2A6AE64C341607FA6EC1D8F28E99AB,B4277FB99C6EDF8FEEC5B01F54368E4B8521BCD52871316C0EDF6FF4AE69389E,source/source_aligned/ega4-18.tex,source_alignment_ledger_complete_complete_sections16_18_source_aligned_r42,public_scan_derived_source_witness,Publicly available scan-derived witness; underlying-source rights and attribution remain unaffected.
EGA4-IV4-P156-MIDDLE_1800DPI,89c EGA IV - Source Image Witnesses Printed 156-184 (600-1800dpi) 20260731.zip,EGA4_Source_Image_Witnesses_Printed156_184_20260731/images/authority_physical155_printed156_middle_1800dpi.png,authority_physical155_printed156_middle_1800dpi.png,155,156,middle_band,not_preserved_by_producer_command,1800,15050,8000,70866,70866,0,4854725,61CC1B1B99C03E35B72D99397166512421819942514EA176E7C41285BA536F20,B4277FB99C6EDF8FEEC5B01F54368E4B8521BCD52871316C0EDF6FF4AE69389E,source/source_aligned/ega4-18.tex,source_alignment_ledger_complete_complete_sections16_18_source_aligned_r42,public_scan_derived_source_witness,Publicly available scan-derived witness; underlying-source rights and attribution remain unaffected.
EGA4-IV4-P156-TOP_1800DPI,89c EGA IV - Source Image Witnesses Printed 156-184 (600-1800dpi) 20260731.zip,EGA4_Source_Image_Witnesses_Printed156_184_20260731/images/authority_physical155_printed156_top_1800dpi.png,authority_physical155_printed156_top_1800dpi.png,155,156,top_band_or_detail,not_preserved_by_producer_command,1800,15050,7900,70866,70866,0,4074853,77BA68E74F9F9AF19A72EC74EF1EEDF3AF277ED4B83766EA48D37DC58D840C14,B4277FB99C6EDF8FEEC5B01F54368E4B8521BCD52871316C0EDF6FF4AE69389E,source/source_aligned/ega4-18.tex,source_alignment_ledger_complete_complete_sections16_18_source_aligned_r42,public_scan_derived_source_witness,Publicly available scan-derived witness; underlying-source rights and attribution remain unaffected.
EGA4-IV4-P157-BOTTOM_1800DPI,89c EGA IV - Source Image Witnesses Printed 156-184 (600-1800dpi) 20260731.zip,EGA4_Source_Image_Witnesses_Printed156_184_20260731/images/authority_physical156_printed157_bottom_1800dpi.png,authority_physical156_printed157_bottom_1800dpi.png,156,157,bottom_band,not_preserved_by_producer_command,1800,14775,7873,70866,70866,0,2389561,7F5EA3CFCF4F3494516A3D728F69122A02F0143EDBB01E976E7FB4B7C43AE114,B4277FB99C6EDF8FEEC5B01F54368E4B8521BCD52871316C0EDF6FF4AE69389E,source/source_aligned/ega4-18.tex,source_alignment_ledger_complete_complete_sections16_18_source_aligned_r42,public_scan_derived_source_witness,Publicly available scan-derived witness; underlying-source rights and attribution remain unaffected.
EGA4-IV4-P157-FULL_600DPI,89c EGA IV - Source Image Witnesses Printed 156-184 (600-1800dpi) 20260731.zip,EGA4_Source_Image_Witnesses_Printed156_184_20260731/images/authority_physical156_printed157_full_600dpi.png,authority_physical156_printed157_full_600dpi.png,156,157,full_page,not_preserved_by_producer_command,600,4959,7009,23622,23622,0,1784905,1D4F42B1C6654BA577481B94F96B40AB895FC13E2CB641C248672EC9C7AE2E2E,B4277FB99C6EDF8FEEC5B01F54368E4B8521BCD52871316C0EDF6FF4AE69389E,source/source_aligned/ega4-18.tex,source_alignment_ledger_complete_complete_sections16_18_source_aligned_r42,public_scan_derived_source_witness,Publicly available scan-derived witness; underlying-source rights and attribution remain unaffected.
EGA4-IV4-P157-MIDDLE_1800DPI,89c EGA IV - Source Image Witnesses Printed 156-184 (600-1800dpi) 20260731.zip,EGA4_Source_Image_Witnesses_Printed156_184_20260731/images/authority_physical156_printed157_middle_1800dpi.png,authority_physical156_printed157_middle_1800dpi.png,156,157,middle_band,not_preserved_by_producer_command,1800,14775,8000,70866,70866,0,4268683,DE50B7BDE33773B0DCD9455FE3C26F3CD2BCB3693F894C2053BB5ED8CA1DA29C,B4277FB99C6EDF8FEEC5B01F54368E4B8521BCD52871316C0EDF6FF4AE69389E,source/source_aligned/ega4-18.tex,source_alignment_ledger_complete_complete_sections16_18_source_aligned_r42,public_scan_derived_source_witness,Publicly available scan-derived witness; underlying-source rights and attribution remain unaffected.
EGA4-IV4-P157-TOP_1800DPI,89c EGA IV - Source Image Witnesses Printed 156-184 (600-1800dpi) 20260731.zip,EGA4_Source_Image_Witnesses_Printed156_184_20260731/images/authority_physical156_printed157_top_1800dpi.png,authority_physical156_printed157_top_1800dpi.png,156,157,top_band_or_detail,not_preserved_by_producer_command,1800,14775,7900,70866,70866,0,3458853,84C14AB1EAD7894A9E64813C2CD0AD316B83578BEAB826E5B01CE6475883878F,B4277FB99C6EDF8FEEC5B01F54368E4B8521BCD52871316C0EDF6FF4AE69389E,source/source_aligned/ega4-18.tex,source_alignment_ledger_complete_complete_sections16_18_source_aligned_r42,public_scan_derived_source_witness,Publicly available scan-derived witness; underlying-source rights and attribution remain unaffected.
EGA4-IV4-P158-BOTTOM_1800DPI,89c EGA IV - Source Image Witnesses Printed 156-184 (600-1800dpi) 20260731.zip,EGA4_Source_Image_Witnesses_Printed156_184_20260731/images/authority_physical157_printed158_bottom_1800dpi.png,authority_physical157_printed158_bottom_1800dpi.png,157,158,bottom_band,not_preserved_by_producer_command,1800,14975,8023,70866,70866,0,1054155,DA942A412B1F782E7252E3981B5598B16FAD7E33E73AF11BA62E40694668910C,B4277FB99C6EDF8FEEC5B01F54368E4B8521BCD52871316C0EDF6FF4AE69389E,source/source_aligned/ega4-18.tex,source_alignment_ledger_complete_complete_sections16_18_source_aligned_r42,public_scan_derived_source_witness,Publicly available scan-derived witness; underlying-source rights and attribution remain unaffected.
EGA4-IV4-P158-FULL_600DPI,89c EGA IV - Source Image Witnesses Printed 156-184 (600-1800dpi) 20260731.zip,EGA4_Source_Image_Witnesses_Printed156_184_20260731/images/authority_physical157_printed158_full_600dpi.png,authority_physical157_printed158_full_600dpi.png,157,158,full_page,not_preserved_by_producer_command,600,5025,7059,23622,23622,0,2006472,5F60819F65255B8A63B909FF18E56B2AD1D70198D3DCA5F5E8084A302D6D57C1,B4277FB99C6EDF8FEEC5B01F54368E4B8521BCD52871316C0EDF6FF4AE69389E,source/source_aligned/ega4-18.tex,source_alignment_ledger_complete_complete_sections16_18_source_aligned_r42,public_scan_derived_source_witness,Publicly available scan-derived witness; underlying-source rights and attribution remain unaffected.
EGA4-IV4-P158-MIDDLE_1800DPI,89c EGA IV - Source Image Witnesses Printed 156-184 (600-1800dpi) 20260731.zip,EGA4_Source_Image_Witnesses_Printed156_184_20260731/images/authority_physical157_printed158_middle_1800dpi.png,authority_physical157_printed158_middle_1800dpi.png,157,158,middle_band,not_preserved_by_producer_command,1800,14975,8000,70866,70866,0,2152356,F261718BFE26BADC3C7ADDC34A135B934E4CC0DFEF96B60D75CCF33216729FBB,B4277FB99C6EDF8FEEC5B01F54368E4B8521BCD52871316C0EDF6FF4AE69389E,source/source_aligned/ega4-18.tex,source_alignment_ledger_complete_complete_sections16_18_source_aligned_r42,public_scan_derived_source_witness,Publicly available scan-derived witness; underlying-source rights and attribution remain unaffected.
