archive_path,source_basename,bytes,sha256,width_px,height_px,color_mode,embedded_dpi_x,embedded_dpi_y,modified_utc,category,public_disposition,parent_pdf_index_0based,parent_pdf_page_1based,printed_page,expose,linked_tex_object,linked_audit_entry,generator_script_basename,generator_source_sha256,generator_timestamp,generator_tool_class,generator_candidate_count,bbox_coordinate_system,bbox_fx0,bbox_fy0,bbox_fx1,bbox_fy1,render_dpi,processing_profile,description,session_read_count,first_read_timestamp,last_read_timestamp,viewer_attachment_count,viewer_attachment_sha256,viewer_attachment_dimensions,viewer_source_lanczos_max_mean_absolute_error,viewer_source_lanczos_max_changed_fraction,viewer_attachment_correlation,replay_disposition,qa_disposition,parent_scan_sha256
images/targeted_ultradetail/z654_ZS2_semi1.png,z654_ZS2_semi1.png,33247,1B47F1719B2230B7254D69C36229EF89865833D852D0ECA4CB54FF236566E810,10212,1639,L,,,2026-07-17T18:14:10.886401+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,654,655,641,XIII,sga6_fr_workpass.tex,1406,zoom654b.py,FCC5A082A339E6C9CC6C6C1E049E58E40573DFAA14637CE3A3A59FA4A55B3FEB,2026-07-17T18:13:58.850394+00:00,retained_local_generator_script,2,fraction_of_parent_page,0.36,0.175,0.66,0.206,5600,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,"1ere formule : y~0.185, "";"" avant ""par consequent""",1,2026-07-17T18:14:19.886Z,2026-07-17T18:14:19.886Z,1,60BE9D6C632394F7F5FF8273CF0879A148D88D68391E59FC7B9E286EF2FCDA3E,1994x320,0.023605190572,0.010664806921,PASS,dimensions_exact_renderer_version_pixel_drift_disclosed_source_identity_and_viewer_attachment_correlation_pass,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/z654_ZS_ampli.png,z654_ZS_ampli.png,22812,22EF1727FBDE120E5713717CDE25D87154BA0DEE1D25D04AACA0580703CAADC5,8170,1798,L,,,2026-07-17T18:12:08.227327+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,654,655,641,XIII,sga6_fr_workpass.tex,1406,zoom654.py,24C4BBC92394BC5CEFCC440B461AEC9B6D5F5DE0A519E1EDD0ACDE0ABB3F44CE,2026-07-17T18:11:53.952399+00:00,retained_local_generator_script,2,fraction_of_parent_page,0.73,0.703,0.97,0.737,5600,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,"ZS : ""amplitude ;"" -- espace avant ;",1,2026-07-17T18:13:07.138Z,2026-07-17T18:13:07.138Z,1,ECAC137DDAA7EE5917E13C1DAFA5E63143849493646B0CEF59D98DED3E17D2D3,1999x440,0.009650279685,0.00383941971,PASS,dimensions_exact_renderer_version_pixel_drift_disclosed_source_identity_and_viewer_attachment_correlation_pass,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/z655_SC_morc.png,z655_SC_morc.png,26949,9938ED1543491698F9C15C7F5217E807D11B9C96E298423B5A7B759A3A75FED9,9531,1586,L,,,2026-07-17T18:27:43.967760+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,655,656,642,XIII,sga6_fr_workpass.tex,1407,zoom655.py,1BFDC9C9A73D01D3FF73DB7D59E50C1BD32B894668BA0E1A9C23256134A7C8BB,2026-07-17T18:27:29.676724+00:00,retained_local_generator_script,2,fraction_of_parent_page,0.44,0.478,0.72,0.508,5600,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,"""morceaux ; supposons"" @ b3 ~y=0.49 ; ""2.10 ; supposons donc delta"" @ b4 ~y=0.53",1,2026-07-17T18:28:00.246Z,2026-07-17T18:28:00.246Z,1,C7BC383898D33051A73B2E71A64D57FA8C24BCD4984E9C6B378EA6C0A35A3E3E,1995x332,0.024303227949,0.009797083069,PASS,dimensions_exact_renderer_version_pixel_drift_disclosed_source_identity_and_viewer_attachment_correlation_pass,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/z656b_A_iii.png,z656b_A_iii.png,33330,780A0AFE00C6651A00B3F1AADEBA17E9024D6F1537893A0A114D258098127A2D,10893,1587,L,,,2026-07-17T18:41:20.434326+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,656,657,643,XIII,sga6_fr_workpass.tex,1408,zoom656b.py,BDD50DC1A1486F18F23C4FFD8AEDF26D8A5E3029C089F264F127E602C28D4DBA,2026-07-17T18:41:09.634027+00:00,retained_local_generator_script,2,fraction_of_parent_page,0.3,0.066,0.62,0.096,5600,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,,1,2026-07-17T18:41:27.025Z,2026-07-17T18:41:27.025Z,1,66C9885BB17B105BE84CBBFDD7F262DFC4D7BFA7FF5903FB275EB71688AA9662,1997x291,0.023693616025,0.010407363623,PASS,dimensions_exact_renderer_version_pixel_drift_disclosed_source_identity_and_viewer_attachment_correlation_pass,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/z656b_B_ksch.png,z656b_B_ksch.png,29019,CED47F1AFE19D2289CA768B30210DD22B78AC3CDD723918FC53C9693E0B03431,9531,1639,L,,,2026-07-17T18:41:20.851675+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,656,657,643,XIII,sga6_fr_workpass.tex,1408,zoom656b.py,BDD50DC1A1486F18F23C4FFD8AEDF26D8A5E3029C089F264F127E602C28D4DBA,2026-07-17T18:41:09.634027+00:00,retained_local_generator_script,2,fraction_of_parent_page,0.42,0.245,0.7,0.276,5600,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,,1,2026-07-17T18:41:47.583Z,2026-07-17T18:41:47.583Z,1,8BB8B6E4048BC37EA4ABFD14FB972FD8B40D2CB6408F1716A045ACCE05C757A5,1995x343,0.019047619048,0.008683516371,PASS,dimensions_exact_renderer_version_pixel_drift_disclosed_source_identity_and_viewer_attachment_correlation_pass,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/z656disp.png,z656disp.png,125001,AE1F737F3482D296327A6ED75CEE32CB36EA4708C6F2F2945D57993018D826CD,23145,3852,L,,,2026-07-28T02:03:20.094485+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,656,657,643,XIII,sga6_fr_workpass.tex,1408,z656disp.py,53154116A8AEFC29697CBBE8734477A00BEEFD8FB3BA3C643D401E4C80EE610A,2026-07-28T02:03:05.451Z,Write,1,fraction_of_parent_page,0.18,0.715,0.74,0.775,6800,grayscale;autocontrast_cutoff_3;contrast_3.2;sharpness_1.9,,1,2026-07-28T02:03:30.858Z,2026-07-28T02:03:30.858Z,1,B0FE33C6FBE9044566EB43F217F1648DD35AE917FF2C5B8BF8ADA9002791368C,1995x332,0.018339523508,0.010355708548,PASS,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/z657_A_incl.png,z657_A_incl.png,27878,FBB84278F9AF87E816BF0B730E97864C6EC9B037DC06EF7AD4BB180E09B0F8F2,9191,1957,L,,,2026-07-17T18:54:22.799651+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,657,658,644,XIII,sga6_fr_workpass.tex,1409,zoom657.py,85AFC534F5CF23D2B01CA4650E382866ABD477862D9A8464BEC156D73BDF5B86,2026-07-17T18:54:10.032200+00:00,retained_local_generator_script,2,fraction_of_parent_page,0.55,0.064,0.82,0.101,5600,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,"A : ""l'inclusion Phi(...) ... G^tau"" (Lemme 4.2 preuve)",1,2026-07-17T18:54:34.244Z,2026-07-17T18:54:34.244Z,1,374178426C1E11D6A765F47D7C887171ADA72820A5E0F45D94BE666B7A5DB403,1996x425,0.015380172109,0.005834020983,PASS,dimensions_exact_renderer_version_pixel_drift_disclosed_source_identity_and_viewer_attachment_correlation_pass,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/z657_B_L43.png,z657_B_L43.png,58231,57F33FBDB813EF4C40CFED0A97144C653C7954310B415A371D49D28F97E2875D,17019,2433,L,,,2026-07-17T18:54:23.959571+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,657,658,644,XIII,sga6_fr_workpass.tex,1409,zoom657.py,85AFC534F5CF23D2B01CA4650E382866ABD477862D9A8464BEC156D73BDF5B86,2026-07-17T18:54:10.032200+00:00,retained_local_generator_script,2,fraction_of_parent_page,0.25,0.312,0.75,0.358,5600,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,"B : Lemme 4.3 display ""(f*)^{-1}Pic^tau_{X/S}=Pic^tau_{Y/S}""",1,2026-07-17T18:55:17.084Z,2026-07-17T18:55:17.084Z,1,50A1878275AE87A1742767DD3408C18F611AB698A9A15BBC66B7504B7AEF549B,1994x285,0.025837160605,0.009613049675,PASS,dimensions_exact_renderer_version_pixel_drift_disclosed_source_identity_and_viewer_attachment_correlation_pass,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/z657_C1_pic.png,z657_C1_pic.png,68888,9ADA8ADA83EDCCED20E77AC75AEFCD5AD3E8545D5DB80B4C2F965EE200F0367A,22124,2010,L,,,2026-07-17T18:54:25.124404+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,657,658,644,XIII,sga6_fr_workpass.tex,1409,zoom657.py,85AFC534F5CF23D2B01CA4650E382866ABD477862D9A8464BEC156D73BDF5B86,2026-07-17T18:54:10.032200+00:00,retained_local_generator_script,2,fraction_of_parent_page,0.33,0.594,0.98,0.632,5600,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,"C1 : ""de Pic_{X/k} qui correspond a L, est dans Pic^0_{X/k}(k)""",1,2026-07-17T18:55:30.381Z,2026-07-17T18:55:30.381Z,1,33E79653F7D81DFA103476AC053471BB5127A391DDAEE37BAE0C81E217739657,1992x181,0.06794858994,0.025250171959,PASS,dimensions_exact_renderer_version_pixel_drift_disclosed_source_identity_and_viewer_attachment_correlation_pass,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/z657_C2_pictau.png,z657_C2_pictau.png,33111,1732227BE092945EA8FE921F2681C01C3F1953A804CD0AAA7400263FF4269489,10893,2009,L,,,2026-07-17T18:54:25.734538+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,657,658,644,XIII,sga6_fr_workpass.tex,1409,zoom657.py,85AFC534F5CF23D2B01CA4650E382866ABD477862D9A8464BEC156D73BDF5B86,2026-07-17T18:54:10.032200+00:00,retained_local_generator_script,2,fraction_of_parent_page,0.11,0.616,0.43,0.654,5600,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,"C2 : ""(resp. dans Pic^tau_{X/k}(k)).""",1,2026-07-17T18:55:46.015Z,2026-07-17T18:55:46.015Z,1,DD382085F20195F207B19CE0EAD95472D9FD015F4390646AA7AEC013205A36F2,1995x368,0.022100087174,0.008079982565,PASS,dimensions_exact_renderer_version_pixel_drift_disclosed_source_identity_and_viewer_attachment_correlation_pass,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/z657flag.png,z657flag.png,51867,9EFB1FFDBC899FC95E3202B05422138071CA05D1C5B310E302BCEBAB5ED8A271,14101,2871,L,,,2026-07-28T02:14:09.137093+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,657,658,644,XIII,sga6_fr_workpass.tex,1409,z657flag.py,E728B5D3B5936CD56AAB63DFE6C5791E09D4E59F099A62018B544EEAA910F2B6,2026-07-28T02:13:59.533Z,Write,1,fraction_of_parent_page,0.47,0.07,0.76,0.108,8000,grayscale;autocontrast_cutoff_2;contrast_2.8;sharpness_1.9,"FLAG demo-4.2 : ""Phi (G'^tau) superset G^tau"" -- check for a ""-1"" exponent on Phi",1,2026-07-28T02:14:12.117Z,2026-07-28T02:14:12.117Z,1,FC3BD6A5D42947CBD3E2F555764903EBE9882399577C122C313F10C10F870E5B,1998x407,0.017693369045,0.006593817405,PASS,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/z658_A_surj.png,z658_A_surj.png,41867,18C762215D1B2EE5819FBFE562EEB10CD1EDACAD0FC23CACC0CC2AA5DAC9FABA,14977,1640,L,,,2026-07-17T19:08:33.322435+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,658,659,645,XIII,sga6_fr_workpass.tex,1410,zoom658.py,89406F01DF33A7A15C1D71B6F95521AB73EFA23503A1FB25551C4F7906529036,2026-07-17T19:08:18.436033+00:00,retained_local_generator_script,2,fraction_of_parent_page,0.28,0.542,0.72,0.573,5600,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,"""Reciproquement, lorsque f est surjective, etant donnee"" @ b3 ~y=0.55",1,2026-07-17T19:08:57.310Z,2026-07-17T19:08:57.310Z,1,D7DA9B44BD361BDB377E40484CB62175B9A564644776B7ECFCE34FE753AC8181,1999x219,0.04702808025,0.019978025542,PASS,dimensions_exact_renderer_version_pixel_drift_disclosed_source_identity_and_viewer_attachment_correlation_pass,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
