witness_id,archive_filename,entry_path,source_filename,physical_pdf_page,printed_page,crop_region,crop_bbox_parent_pixels,nominal_dpi,width_pixels,height_pixels,png_x_pixels_per_meter,png_y_pixels_per_meter,rotation_degrees,bytes,sha256,parent_scan_sha256,linked_tex_unit,qa_disposition,public_disposition,notes
EGA4-IV4-P226-FULL_PAGE,89b EGA IV - Source Image Witnesses Printed 226-281 (1800dpi) 20260731.zip,EGA4_Source_Image_Witnesses_Printed226_281_20260731/images/authority_physical225_printed226_full_page_1800dpi.png,IV4_printed224_226_1800dpi/source-225.png,225,226,full_page,not_preserved_by_producer_command,1800,15000,21125,70866,70866,0,4021142,9307DA3A4B4E488E8CED4C905D1EF448DFEE33D41D02A93FBC8E3740F51E8E91,B4277FB99C6EDF8FEEC5B01F54368E4B8521BCD52871316C0EDF6FF4AE69389E,source/source_aligned/ega4-21.tex,source_alignment_checkpoint_build_p185_271_r14,public_scan_derived_source_witness,Publicly available scan-derived witness; underlying-source rights and attribution remain unaffected.
EGA4-IV4-P227-FULL_PAGE,89b EGA IV - Source Image Witnesses Printed 226-281 (1800dpi) 20260731.zip,EGA4_Source_Image_Witnesses_Printed226_281_20260731/images/authority_physical226_printed227_full_page_1800dpi.png,IV4_printed227_231_1800dpi/source-226.png,226,227,full_page,not_preserved_by_producer_command,1800,14875,21025,70866,70866,0,8382598,56E714F4A9839AC8E4318CB8196F4AFAA6FE724FA3A3771EFCCD47761821B232,B4277FB99C6EDF8FEEC5B01F54368E4B8521BCD52871316C0EDF6FF4AE69389E,source/source_aligned/ega4-21.tex,source_alignment_checkpoint_build_p185_271_r14,public_scan_derived_source_witness,Publicly available scan-derived witness; underlying-source rights and attribution remain unaffected.
EGA4-IV4-P228-FULL_PAGE,89b EGA IV - Source Image Witnesses Printed 226-281 (1800dpi) 20260731.zip,EGA4_Source_Image_Witnesses_Printed226_281_20260731/images/authority_physical227_printed228_full_page_1800dpi.png,IV4_printed227_231_1800dpi/source-227.png,227,228,full_page,not_preserved_by_producer_command,1800,14875,21025,70866,70866,0,9057382,922F6706ADA2768788E65D339EB9EE1707AE61F9F788770B75B86FC23A11E6D8,B4277FB99C6EDF8FEEC5B01F54368E4B8521BCD52871316C0EDF6FF4AE69389E,source/source_aligned/ega4-21.tex,source_alignment_checkpoint_build_p185_271_r14,public_scan_derived_source_witness,Publicly available scan-derived witness; underlying-source rights and attribution remain unaffected.
EGA4-IV4-P229-DETAIL_20_1_8,89b EGA IV - Source Image Witnesses Printed 226-281 (1800dpi) 20260731.zip,EGA4_Source_Image_Witnesses_Printed226_281_20260731/images/authority_physical228_printed229_detail_20_1_8_1800dpi.png,IV4_printed227_231_1800dpi/source-228_detail_20.1.8.png,228,229,high_detail_tiled_crop,not_preserved_by_producer_command,1800,11500,3500,70866,70866,0,1234270,EB2BE989AC2099A54B39553ECC21F4141BCB3016075A4AEAA5B307B7FF5CB03E,B4277FB99C6EDF8FEEC5B01F54368E4B8521BCD52871316C0EDF6FF4AE69389E,source/source_aligned/ega4-21.tex,source_alignment_checkpoint_build_p185_271_r14,public_scan_derived_source_witness,Publicly available scan-derived witness; underlying-source rights and attribution remain unaffected.
EGA4-IV4-P229-FULL_PAGE,89b EGA IV - Source Image Witnesses Printed 226-281 (1800dpi) 20260731.zip,EGA4_Source_Image_Witnesses_Printed226_281_20260731/images/authority_physical228_printed229_full_page_1800dpi.png,IV4_printed227_231_1800dpi/source-228.png,228,229,full_page,not_preserved_by_producer_command,1800,14875,21025,70866,70866,0,9452954,BD396F01927CA42BA63B04632A8428E1C521E7D52DC4F19409421457334BC979,B4277FB99C6EDF8FEEC5B01F54368E4B8521BCD52871316C0EDF6FF4AE69389E,source/source_aligned/ega4-21.tex,source_alignment_checkpoint_build_p185_271_r14,public_scan_derived_source_witness,Publicly available scan-derived witness; underlying-source rights and attribution remain unaffected.
EGA4-IV4-P230-FULL_PAGE,89b EGA IV - Source Image Witnesses Printed 226-281 (1800dpi) 20260731.zip,EGA4_Source_Image_Witnesses_Printed226_281_20260731/images/authority_physical229_printed230_full_page_1800dpi.png,IV4_printed227_231_1800dpi/source-229.png,229,230,full_page,not_preserved_by_producer_command,1800,15150,21225,70866,70866,0,8882654,291000170DB04E535D6F73CCD99AEAAF4C6BE9A8DB9B6FEF1D46404804EA6409,B4277FB99C6EDF8FEEC5B01F54368E4B8521BCD52871316C0EDF6FF4AE69389E,source/source_aligned/ega4-21.tex,source_alignment_checkpoint_build_p185_271_r14,public_scan_derived_source_witness,Publicly available scan-derived witness; underlying-source rights and attribution remain unaffected.
EGA4-IV4-P231-FULL_PAGE,89b EGA IV - Source Image Witnesses Printed 226-281 (1800dpi) 20260731.zip,EGA4_Source_Image_Witnesses_Printed226_281_20260731/images/authority_physical230_printed231_full_page_1800dpi.png,IV4_printed227_231_1800dpi/source-230.png,230,231,full_page,not_preserved_by_producer_command,1800,14875,21025,70866,70866,0,9160045,F1F331EB25A649B7F71763441794309F223E30C81740ADEF60ABFC395071DE2A,B4277FB99C6EDF8FEEC5B01F54368E4B8521BCD52871316C0EDF6FF4AE69389E,source/source_aligned/ega4-21.tex,source_alignment_checkpoint_build_p185_271_r14,public_scan_derived_source_witness,Publicly available scan-derived witness; underlying-source rights and attribution remain unaffected.
EGA4-IV4-P232-FULL_PAGE,89b EGA IV - Source Image Witnesses Printed 226-281 (1800dpi) 20260731.zip,EGA4_Source_Image_Witnesses_Printed226_281_20260731/images/authority_physical231_printed232_full_page_1800dpi.png,IV4_printed232_236_1800dpi/source-printed232.png,231,232,full_page,not_preserved_by_producer_command,1800,15050,21150,70866,70866,0,9279368,48B8BCDE7E7DBAAD7BED6D1E9CFA5EB0847E55966E1DBC8745A4245982F7863D,B4277FB99C6EDF8FEEC5B01F54368E4B8521BCD52871316C0EDF6FF4AE69389E,source/source_aligned/ega4-21.tex,source_alignment_checkpoint_build_p185_271_r14,public_scan_derived_source_witness,Publicly available scan-derived witness; underlying-source rights and attribution remain unaffected.
EGA4-IV4-P233-FULL_PAGE,89b EGA IV - Source Image Witnesses Printed 226-281 (1800dpi) 20260731.zip,EGA4_Source_Image_Witnesses_Printed226_281_20260731/images/authority_physical232_printed233_full_page_1800dpi.png,IV4_printed232_236_1800dpi/source-232.png,232,233,full_page,not_preserved_by_producer_command,1800,14875,21025,70866,70866,0,9752467,207D96A9DBED856D5C01F2E2189AA868B9BBE56B0BA69C3DDC7B3BFE7A0C25E2,B4277FB99C6EDF8FEEC5B01F54368E4B8521BCD52871316C0EDF6FF4AE69389E,source/source_aligned/ega4-21.tex,source_alignment_checkpoint_build_p185_271_r14,public_scan_derived_source_witness,Publicly available scan-derived witness; underlying-source rights and attribution remain unaffected.
EGA4-IV4-P234-FULL_PAGE,89b EGA IV - Source Image Witnesses Printed 226-281 (1800dpi) 20260731.zip,EGA4_Source_Image_Witnesses_Printed226_281_20260731/images/authority_physical233_printed234_full_page_1800dpi.png,IV4_printed232_236_1800dpi/source-233.png,233,234,full_page,not_preserved_by_producer_command,1800,14875,21025,70866,70866,0,8037440,6FD6B7F6A520568CB82C2367E8D7056D67EA646F52E14156E784E357F66E1D47,B4277FB99C6EDF8FEEC5B01F54368E4B8521BCD52871316C0EDF6FF4AE69389E,source/source_aligned/ega4-21.tex,source_alignment_checkpoint_build_p185_271_r14,public_scan_derived_source_witness,Publicly available scan-derived witness; underlying-source rights and attribution remain unaffected.
