witness_id,archive_filename,entry_path,source_filename,physical_pdf_page,printed_page,crop_region,crop_bbox_parent_pixels,nominal_dpi,width_pixels,height_pixels,png_x_pixels_per_meter,png_y_pixels_per_meter,rotation_degrees,bytes,sha256,parent_scan_sha256,linked_tex_unit,qa_disposition,public_disposition,notes
EGA4-IV4-P185-NAVIGATION_FULL_R1,89 EGA IV - Source Image Witnesses Printed 185-225 (600-5000dpi) 20260731.zip,EGA4_Source_Image_Witnesses_Printed185_225_20260731/images/authority_physical184_printed185_navigation_full_r1_600dpi.png,IV4_printed185_navigation_600dpi.png,184,185,full_page,not_preserved_by_producer_command,600,5084,7100,23622,23622,0,600185,113B46005325A819ACE3AE3F7AA34141C1EA8151CDE6CC0F31CC346A6C0C9D91,B4277FB99C6EDF8FEEC5B01F54368E4B8521BCD52871316C0EDF6FF4AE69389E,source/source_aligned/ega4-19.tex,superseded_navigation_r1_retained_as_visual_history,public_scan_derived_source_witness,Publicly available scan-derived witness; underlying-source rights and attribution remain unaffected.
EGA4-IV4-P185-NAVIGATION_FULL_R2,89 EGA IV - Source Image Witnesses Printed 185-225 (600-5000dpi) 20260731.zip,EGA4_Source_Image_Witnesses_Printed185_225_20260731/images/authority_physical184_printed185_navigation_full_r2_600dpi.png,IV4_printed185_navigation_600dpi_r2.png,184,185,full_page,not_preserved_by_producer_command,600,5000,7042,23622,23622,0,553368,15FEAAD88DCF9842CA1327E175746173E0EB31FA4FC95900124FC1BA0CDCE319,B4277FB99C6EDF8FEEC5B01F54368E4B8521BCD52871316C0EDF6FF4AE69389E,source/source_aligned/ega4-19.tex,source_alignment_checkpoint_build_p185_225_r12,public_scan_derived_source_witness,Publicly available scan-derived witness; underlying-source rights and attribution remain unaffected.
EGA4-IV4-P185-TILE_A_LEFT,89 EGA IV - Source Image Witnesses Printed 185-225 (600-5000dpi) 20260731.zip,EGA4_Source_Image_Witnesses_Printed185_225_20260731/images/authority_physical184_printed185_tile_a_left_5000dpi.png,IV4_printed185_5000dpi/p185_a_left.png,184,185,high_detail_tiled_crop,not_preserved_by_producer_command,5000,17709,9723,196850,196850,0,714354,8C1AD9312454D16850D47F3DB8034269BAE36ECDB39842141068EB6920F5DAA7,B4277FB99C6EDF8FEEC5B01F54368E4B8521BCD52871316C0EDF6FF4AE69389E,source/source_aligned/ega4-19.tex,source_alignment_checkpoint_build_p185_225_r12,public_scan_derived_source_witness,Publicly available scan-derived witness; underlying-source rights and attribution remain unaffected.
EGA4-IV4-P185-TILE_A_RIGHT,89 EGA IV - Source Image Witnesses Printed 185-225 (600-5000dpi) 20260731.zip,EGA4_Source_Image_Witnesses_Printed185_225_20260731/images/authority_physical184_printed185_tile_a_right_5000dpi.png,IV4_printed185_5000dpi/p185_a_right.png,184,185,high_detail_tiled_crop,not_preserved_by_producer_command,5000,17709,9723,196850,196850,0,559608,2344D43A992DE38BD4B9E555EF2209B48E4F0C1EE643E9560C5CA2AAF5EF62BA,B4277FB99C6EDF8FEEC5B01F54368E4B8521BCD52871316C0EDF6FF4AE69389E,source/source_aligned/ega4-19.tex,source_alignment_checkpoint_build_p185_225_r12,public_scan_derived_source_witness,Publicly available scan-derived witness; underlying-source rights and attribution remain unaffected.
EGA4-IV4-P185-TILE_B_LEFT,89 EGA IV - Source Image Witnesses Printed 185-225 (600-5000dpi) 20260731.zip,EGA4_Source_Image_Witnesses_Printed185_225_20260731/images/authority_physical184_printed185_tile_b_left_5000dpi.png,IV4_printed185_5000dpi/p185_b_left.png,184,185,high_detail_tiled_crop,not_preserved_by_producer_command,5000,17709,11806,196850,196850,0,1024206,4D369BFDD530344F49B3117933F37D1F48010080819C3FA1C086A8B2FCA2C550,B4277FB99C6EDF8FEEC5B01F54368E4B8521BCD52871316C0EDF6FF4AE69389E,source/source_aligned/ega4-19.tex,source_alignment_checkpoint_build_p185_225_r12,public_scan_derived_source_witness,Publicly available scan-derived witness; underlying-source rights and attribution remain unaffected.
EGA4-IV4-P185-TILE_B_RIGHT,89 EGA IV - Source Image Witnesses Printed 185-225 (600-5000dpi) 20260731.zip,EGA4_Source_Image_Witnesses_Printed185_225_20260731/images/authority_physical184_printed185_tile_b_right_5000dpi.png,IV4_printed185_5000dpi/p185_b_right.png,184,185,high_detail_tiled_crop,not_preserved_by_producer_command,5000,17709,11806,196850,196850,0,760806,0E58CC279E88E8B486303A8F02A25D4B052348905EFC24AF8362727A5D9F06EC,B4277FB99C6EDF8FEEC5B01F54368E4B8521BCD52871316C0EDF6FF4AE69389E,source/source_aligned/ega4-19.tex,source_alignment_checkpoint_build_p185_225_r12,public_scan_derived_source_witness,Publicly available scan-derived witness; underlying-source rights and attribution remain unaffected.
EGA4-IV4-P185-TILE_C_LEFT,89 EGA IV - Source Image Witnesses Printed 185-225 (600-5000dpi) 20260731.zip,EGA4_Source_Image_Witnesses_Printed185_225_20260731/images/authority_physical184_printed185_tile_c_left_5000dpi.png,IV4_printed185_5000dpi/p185_c_left.png,184,185,high_detail_tiled_crop,not_preserved_by_producer_command,5000,17709,11806,196850,196850,0,1087314,2CCEE9B349F2FDC7932F2294DF126D3DD7D97656AB140F85A228EF61285A3E41,B4277FB99C6EDF8FEEC5B01F54368E4B8521BCD52871316C0EDF6FF4AE69389E,source/source_aligned/ega4-19.tex,source_alignment_checkpoint_build_p185_225_r12,public_scan_derived_source_witness,Publicly available scan-derived witness; underlying-source rights and attribution remain unaffected.
EGA4-IV4-P185-TILE_C_RIGHT,89 EGA IV - Source Image Witnesses Printed 185-225 (600-5000dpi) 20260731.zip,EGA4_Source_Image_Witnesses_Printed185_225_20260731/images/authority_physical184_printed185_tile_c_right_5000dpi.png,IV4_printed185_5000dpi/p185_c_right.png,184,185,high_detail_tiled_crop,not_preserved_by_producer_command,5000,17709,11806,196850,196850,0,866585,966F8F6717E24FBC1A582CFC842B5EDF6A46ABB3274E37B6B4AED211330EFE55,B4277FB99C6EDF8FEEC5B01F54368E4B8521BCD52871316C0EDF6FF4AE69389E,source/source_aligned/ega4-19.tex,source_alignment_checkpoint_build_p185_225_r12,public_scan_derived_source_witness,Publicly available scan-derived witness; underlying-source rights and attribution remain unaffected.
EGA4-IV4-P185-TILE_D_LEFT,89 EGA IV - Source Image Witnesses Printed 185-225 (600-5000dpi) 20260731.zip,EGA4_Source_Image_Witnesses_Printed185_225_20260731/images/authority_physical184_printed185_tile_d_left_5000dpi.png,IV4_printed185_5000dpi/p185_d_left.png,184,185,high_detail_tiled_crop,not_preserved_by_producer_command,5000,17709,11806,196850,196850,0,1171472,6CE3E0829E6B4BD82F6FCE24A7024ED9A892A2BED52DF3D27CE0F51069B7E772,B4277FB99C6EDF8FEEC5B01F54368E4B8521BCD52871316C0EDF6FF4AE69389E,source/source_aligned/ega4-19.tex,source_alignment_checkpoint_build_p185_225_r12,public_scan_derived_source_witness,Publicly available scan-derived witness; underlying-source rights and attribution remain unaffected.
EGA4-IV4-P185-TILE_D_RIGHT,89 EGA IV - Source Image Witnesses Printed 185-225 (600-5000dpi) 20260731.zip,EGA4_Source_Image_Witnesses_Printed185_225_20260731/images/authority_physical184_printed185_tile_d_right_5000dpi.png,IV4_printed185_5000dpi/p185_d_right.png,184,185,high_detail_tiled_crop,not_preserved_by_producer_command,5000,17709,11806,196850,196850,0,876432,59F377D29424864F63C76D1A697FB2BC718B2C9B01511400EB752033C17BDFE8,B4277FB99C6EDF8FEEC5B01F54368E4B8521BCD52871316C0EDF6FF4AE69389E,source/source_aligned/ega4-19.tex,source_alignment_checkpoint_build_p185_225_r12,public_scan_derived_source_witness,Publicly available scan-derived witness; underlying-source rights and attribution remain unaffected.
